Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW),EV J3271 Connector Count,EV J3271 Power Output (kW),Snapshot Date
ELEC,Sample Station 42,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24811288425048,-118.38753985593422,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 43,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.247933582667734,-118.38738192340244,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 44,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24805295399248,-118.38881166764993,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 45,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24793719020767,-118.38750184431512,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 46,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.248096920594946,-118.38841259956489,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 47,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.247571422524395,-118.38794581099879,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 48,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24908100450835,-118.3877613680459,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 49,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24857763833557,-118.38845524895811,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 50,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.247841192806945,-118.3887542144038,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 51,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.247486236590994,-118.38896103884716,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 52,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.248962087223504,-118.38761467987491,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 53,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.2475288702398,-118.38745254919343,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 54,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24738894678463,-118.38760046010906,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 55,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24826358675277,-118.38726616390248,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 56,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24769536747908,-118.38755978293,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 57,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.249116834942605,-118.38768986838811,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 58,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.248053444228795,-118.38821433154199,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 59,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.248360474200766,-118.38797799304592,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,True,,0,,1,25.0,1,25.0,0,,0,,2026-09-06
ELEC,Sample Station 60,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.04115098262351,-118.27065066560974,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 61,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.03991037547635,-118.27188814293477,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 62,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.040791154557105,-118.27146249863615,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 63,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.040835311327825,-118.27088998274262,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 64,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.04143035485483,-118.27097013189297,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 65,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.04061883223155,-118.27062764982324,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 66,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.03995483470283,-118.27126048274417,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 67,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.03997181822172,-118.27139944678426,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 68,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05899995462474,-118.24820333789631,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 69,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.059296296388474,-118.24788782352371,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 70,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05934267793806,-118.24837559202095,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 71,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.06003305863479,-118.24870850544701,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 72,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.06010120735428,-118.24866769446294,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 73,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05905426879463,-118.24763280472315,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 74,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05878918588714,-118.24858574883285,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 75,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.059089220216045,-118.24768594225151,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 76,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05931833818197,-118.24847151249557,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 77,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05838265998425,-118.24840591237344,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 78,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.0594419135698,-118.24867537927851,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 79,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05842861044326,-118.24913748044797,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 80,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.059071071513074,-118.24815132474582,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 81,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05972734997051,-118.24901199279722,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 82,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.0593754627679,-118.24769517986432,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 83,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.06006116114436,-118.24815266056079,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 84,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05839398825418,-118.24894636641412,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 85,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.059319624448484,-118.24886023051226,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 86,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.059537135776786,-118.24950416774044,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 87,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05948653906959,-118.24944219964303,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
