fuel_type_code,station_name,street_address,intersection_directions,city,state,zip,plus4,station_phone,status_code,expected_date,groups_with_access_code,access_days_time,cards_accepted,bd_blends,ng_fill_type_code,ng_psi,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_other_info,ev_network,ev_network_web,geocode_status,latitude,longitude,date_last_confirmed,id,updated_at,owner_type_code,federal_agency_id,federal_agency_name,open_date,hydrogen_status_link,ng_vehicle_class,lpg_primary,e85_blender_pump,ev_connector_types,country,intersection_directions_french,access_days_time_french,bd_blends_french,groups_with_access_code_french,hydrogen_is_retail,access_code,access_detail_code,federal_agency_code,facility_type,cng_dispenser_num,cng_on_site_renewable_source,cng_total_compression_capacity,cng_storage_capacity,lng_on_site_renewable_source,e85_other_ethanol_blends,ev_pricing,ev_pricing_french,lpg_nozzle_types,hydrogen_pressures,hydrogen_standards,cng_fill_type_code,cng_psi,cng_vehicle_class,lng_vehicle_class,ev_on_site_renewable_source,restricted_access,rd_blends,rd_blends_french,rd_blended_with_biodiesel,rd_maximum_biodiesel_level,nps_unit_name,cng_station_sells_renewable_natural_gas,lng_station_sells_renewable_natural_gas,maximum_vehicle_class,ev_workplace_charging,funding_sources,ev_j1772_connector_count,ev_j1772_power_output_kw,ev_ccs_connector_count,ev_ccs_power_output_kw,ev_chademo_connector_count,ev_chademo_power_output_kw,ev_j3400_connector_count,ev_j3400_power_output_kw,ev_j3271_connector_count,ev_j3271_power_output_kw,snapshot_date
ELEC,Sample Station 40,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24871565135069,-118.38792667535783,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 41,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24815432777446,-118.3885150641824,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 42,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24803865566491,-118.38859198928606,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 43,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.248648351567134,-118.38856023893922,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 44,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24786857318647,-118.38791305932428,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 45,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24913447494198,-118.38845452383158,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 46,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.247666295226445,-118.38830470101998,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 47,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24922740753372,-118.38806707540147,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 48,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24899928662164,-118.3888172501137,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 49,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24908151481351,-118.38817234904914,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 50,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24819826955834,-118.38742890403141,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 51,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24778488440456,-118.38809889055793,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 52,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24750248224469,-118.38856404583203,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 53,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24872626545687,-118.38829716452246,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 54,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.248746884053276,-118.38730494250613,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 55,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.248170482593125,-118.38765742514859,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 56,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24799133001627,-118.38820677951793,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 57,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.2489692602869,-118.38715663273388,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 58,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.247581948256176,-118.38769613750082,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 59,123 Sample Street,Directions hidden for privacy,Sun Valley,CA,00000,0000,555-0100,E,,Private,For fleet use only,,,,,,57.0,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.24782224105034,-118.38825401516301,2025-11-13,1517,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,MD,True,,0,,1,25.0,1,25.0,0,,0,,2026-09-06
ELEC,Sample Station 60,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.04091354488877,-118.27105970039227,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 61,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.040520058268676,-118.27111700734984,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 62,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.04128953168689,-118.27124481801765,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 63,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.0413815642887,-118.2709690531077,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 64,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.04073489088974,-118.27205398035977,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 65,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.0398036586601,-118.27173557605187,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 66,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.04101449013006,-118.27195616144724,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 67,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Public,5:30am-9pm; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.03971469832195,-118.27176883451885,2025-12-12,1523,2026-02-02 23:16:24 UTC,P,999,Confidential Government Agency,1995-08-30,,,,,J1772,US,Directions masquees,,,Public,,RESTRICTED,,GOV-999,PARKING_GARAGE,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 68,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05881946090217,-118.2487471969186,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 69,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05865727956649,-118.24817879299351,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 70,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05828193414699,-118.24858571308299,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 71,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05930624811747,-118.24911393591994,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 72,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.058573211526856,-118.24880197314701,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 73,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.059902873397505,-118.24779318063239,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 74,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05988371815921,-118.24907070561719,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 75,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.059862850134486,-118.24816280588688,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 76,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.0600189799726,-118.248472475666,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 77,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05825798477063,-118.24832161430903,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 78,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05869445228705,-118.24830710411119,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 79,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05911221766404,-118.24779096014875,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 80,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05972800120571,-118.2487962105531,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 81,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05869906189928,-118.24938327738552,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 82,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.058563041471075,-118.24769950452567,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
